Beverages;Lakkalikööri;1997-01-24 00:00:00.000;La maison d'Asie;20
Seafood;Spegesild;1997-01-28 00:00:00.000;Reggiani Caseifici;20
Condiments;Vegie-spread;1997-01-29 00:00:00.000;Hungry Owl All-Night Grocers;35
Confections;Valkoinen suklaa;1997-01-29 00:00:00.000;Hungry Owl All-Night Grocers;40
Dairy Products;Raclette Courdavault;1997-01-30 00:00:00.000;Ernst Handel;70
Confections;Sir Rodney's Scones;1997-01-30 00:00:00.000;Ernst Handel;50
Confections;Zaanse koeken;1997-01-30 00:00:00.000;Bottom-Dollar Markets;30
Seafood;Boston Crab Meat;1997-01-30 00:00:00.000;Bottom-Dollar Markets;50
Confections;Gumbär Gummibärchen;1997-01-31 00:00:00.000;Split Rail Beer & Ale;10
Dairy Products;Queso Cabrales;1997-02-03 00:00:00.000;Folk och fä HB;6
Beverages;Lakkalikööri;1997-02-03 00:00:00.000;Folk och fä HB;18
Beverages;Chang;1997-02-04 00:00:00.000;Consolidated Holdings;10
Dairy Products;Mozzarella di Giovanni;1997-02-04 00:00:00.000;Consolidated Holdings;10
Beverages;Rhönbräu Klosterbier;1997-02-05 00:00:00.000;Blondesddsl père et fils;24
Seafood;Spegesild;1997-02-05 00:00:00.000;Blondesddsl père et fils;5
Beverages;Sasquatch Ale;1997-02-06 00:00:00.000;Toms Spezialitäten;20
Confections;Teatime Chocolate Biscuits;1997-02-06 00:00:00.000;Toms Spezialitäten;15
Confections;Pavlova;1997-02-07 00:00:00.000;Mère Paillarde;16
Dairy Products;Queso Manchego La Pastora;1997-02-07 00:00:00.000;Mère Paillarde;15
Confections;Schoggi Schokolade;1997-02-10 00:00:00.000;Old World Delicatessen;50
Confections;Pavlova;1997-02-10 00:00:00.000;Save-a-lot Markets;49
Condiments;Sirop d'érable;1997-02-10 00:00:00.000;Save-a-lot Markets;90
Beverages;Chang;1997-02-10 00:00:00.000;Save-a-lot Markets;45
Condiments;Louisiana Hot Spiced Okra;1997-02-11 00:00:00.000;Ernst Handel;60
Dairy Products;Queso Cabrales;1997-02-11 00:00:00.000;Ernst Handel;30
Dairy Products;Queso Cabrales;1997-02-12 00:00:00.000;Reggiani Caseifici;6
Confections;Gumbär Gummibärchen;1997-02-12 00:00:00.000;Berglunds snabbköp;15
Beverages;Steeleye Stout;1997-02-12 00:00:00.000;Berglunds snabbköp;8
Seafood;Jack's New England Clam Chowder;1997-02-12 00:00:00.000;Berglunds snabbköp;30
Beverages;Chartreuse verte;1997-02-13 00:00:00.000;Berglunds snabbköp;6
Beverages;Guaraná Fantástica;1997-02-14 00:00:00.000;Toms Spezialitäten;20
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-02-14 00:00:00.000;Ricardo Adocicados;35
Confections;Teatime Chocolate Biscuits;1997-02-14 00:00:00.000;Toms Spezialitäten;12
Confections;Teatime Chocolate Biscuits;1997-02-14 00:00:00.000;Ricardo Adocicados;40
Dairy Products;Gorgonzola Telino;1997-02-14 00:00:00.000;Toms Spezialitäten;3
Dairy Products;Flotemysost;1997-02-14 00:00:00.000;Ricardo Adocicados;2
Confections;Gumbär Gummibärchen;1997-02-17 00:00:00.000;Rancho grande;6
Seafood;Boston Crab Meat;1997-02-17 00:00:00.000;Rancho grande;20
Confections;Tarte au sucre;1997-02-18 00:00:00.000;Blondesddsl père et fils;35
Seafood;Ikura;1997-02-18 00:00:00.000;Blondesddsl père et fils;14
Seafood;Ikura;1997-02-19 00:00:00.000;Victuailles en stock;20
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-02-19 00:00:00.000;QUICK-Stop;28
Condiments;Original Frankfurter grüne Soße;1997-02-19 00:00:00.000;QUICK-Stop;55
Condiments;Gula Malacca;1997-02-20 00:00:00.000;Save-a-lot Markets;100
Confections;Pavlova;1997-02-21 00:00:00.000;La maison d'Asie;20
Beverages;Outback Lager;1997-02-21 00:00:00.000;Around the Horn;25
Dairy Products;Geitost;1997-02-21 00:00:00.000;La maison d'Asie;20
Seafood;Spegesild;1997-02-21 00:00:00.000;La maison d'Asie;10
Confections;Chocolade;1997-02-21 00:00:00.000;Around the Horn;15
Dairy Products;Flotemysost;1997-02-24 00:00:00.000;Wartian Herkku;30
Beverages;Chartreuse verte;1997-02-24 00:00:00.000;Wartian Herkku;20
Condiments;Sirop d'érable;1997-02-24 00:00:00.000;Wartian Herkku;25
Dairy Products;Raclette Courdavault;1997-02-25 00:00:00.000;Königlich Essen;36
Confections;Sir Rodney's Scones;1997-02-25 00:00:00.000;Königlich Essen;40
Confections;Maxilaku;1997-02-25 00:00:00.000;Königlich Essen;21
Confections;Gumbär Gummibärchen;1997-02-26 00:00:00.000;Suprêmes délices;30
Dairy Products;Flotemysost;1997-02-26 00:00:00.000;Suprêmes délices;50
Beverages;Ipoh Coffee;1997-02-26 00:00:00.000;Suprêmes délices;20
Dairy Products;Mozzarella di Giovanni;1997-02-27 00:00:00.000;Victuailles en stock;40
Seafood;Spegesild;1997-02-27 00:00:00.000;Victuailles en stock;20
Seafood;Nord-Ost Matjeshering;1997-02-28 00:00:00.000;LILA-Supermercado;28
Confections;Sir Rodney's Scones;1997-02-28 00:00:00.000;LILA-Supermercado;40
Confections;Scottish Longbreads;1997-02-28 00:00:00.000;Folk och fä HB;21
Beverages;Rhönbräu Klosterbier;1997-02-28 00:00:00.000;Folk och fä HB;4
Seafood;Konbu;1997-03-03 00:00:00.000;Consolidated Holdings;1
Dairy Products;Camembert Pierrot;1997-03-04 00:00:00.000;Furia Bacalhau e Frutos do Mar;20
Beverages;Ipoh Coffee;1997-03-04 00:00:00.000;Furia Bacalhau e Frutos do Mar;3
Condiments;Chef Anton's Cajun Seasoning;1997-03-04 00:00:00.000;Furia Bacalhau e Frutos do Mar;16
Confections;Teatime Chocolate Biscuits;1997-03-04 00:00:00.000;Suprêmes délices;21
Beverages;Guaraná Fantástica;1997-03-05 00:00:00.000;Vaffeljernet;25
Confections;Valkoinen suklaa;1997-03-05 00:00:00.000;Vaffeljernet;25
Seafood;Boston Crab Meat;1997-03-05 00:00:00.000;Vaffeljernet;20
Seafood;Rogede sild;1997-03-05 00:00:00.000;Vaffeljernet;30
Seafood;Spegesild;1997-03-06 00:00:00.000;Comércio Mineiro;5
Dairy Products;Queso Cabrales;1997-03-06 00:00:00.000;Comércio Mineiro;10
Confections;NuNuCa Nuß-Nougat-Creme;1997-03-06 00:00:00.000;Magazzini Alimentari Riuniti;12
Beverages;Guaraná Fantástica;1997-03-06 00:00:00.000;Magazzini Alimentari Riuniti;28
Beverages;Ipoh Coffee;1997-03-07 00:00:00.000;Königlich Essen;15
Seafood;Nord-Ost Matjeshering;1997-03-07 00:00:00.000;Königlich Essen;8
Beverages;Chang;1997-03-10 00:00:00.000;White Clover Markets;40
Confections;Pavlova;1997-03-10 00:00:00.000;White Clover Markets;35
Condiments;Gula Malacca;1997-03-10 00:00:00.000;White Clover Markets;2
Seafood;Carnarvon Tigers;1997-03-11 00:00:00.000;Bon app';30
Beverages;Guaraná Fantástica;1997-03-12 00:00:00.000;Seven Seas Imports;80
Beverages;Rhönbräu Klosterbier;1997-03-13 00:00:00.000;Pericles Comidas clásicas;10
Dairy Products;Geitost;1997-03-13 00:00:00.000;Island Trading;12
Dairy Products;Flotemysost;1997-03-13 00:00:00.000;Island Trading;12
Seafood;Boston Crab Meat;1997-03-13 00:00:00.000;Pericles Comidas clásicas;21
Dairy Products;Gorgonzola Telino;1997-03-14 00:00:00.000;Suprêmes délices;35
Beverages;Lakkalikööri;1997-03-14 00:00:00.000;Suprêmes délices;42
Condiments;Louisiana Hot Spiced Okra;1997-03-14 00:00:00.000;Suprêmes délices;60
Beverages;Outback Lager;1997-03-17 00:00:00.000;HILARION-Abastos;12
Beverages;Chartreuse verte;1997-03-17 00:00:00.000;Princesa Isabel Vinhos;20
Beverages;Chai;1997-03-17 00:00:00.000;Princesa Isabel Vinhos;15
Confections;Sir Rodney's Scones;1997-03-17 00:00:00.000;Princesa Isabel Vinhos;21
Seafood;Ikura;1997-03-18 00:00:00.000;Victuailles en stock;20
Dairy Products;Raclette Courdavault;1997-03-19 00:00:00.000;Rattlesnake Canyon Grocery;60
Beverages;Côte de Blaye;1997-03-19 00:00:00.000;Rattlesnake Canyon Grocery;30
Dairy Products;Raclette Courdavault;1997-03-20 00:00:00.000;Folies gourmandes;12
Dairy Products;Camembert Pierrot;1997-03-20 00:00:00.000;Ricardo Adocicados;40
Confections;Maxilaku;1997-03-20 00:00:00.000;Ricardo Adocicados;24
Confections;Zaanse koeken;1997-03-20 00:00:00.000;Folies gourmandes;30
Seafood;Boston Crab Meat;1997-03-21 00:00:00.000;Lazy K Kountry Store;10
Seafood;Boston Crab Meat;1997-03-24 00:00:00.000;B's Beverages;10
Confections;Sir Rodney's Scones;1997-03-24 00:00:00.000;B's Beverages;14
Beverages;Sasquatch Ale;1997-03-24 00:00:00.000;White Clover Markets;35
Condiments;Original Frankfurter grüne Soße;1997-03-24 00:00:00.000;White Clover Markets;30
Condiments;Aniseed Syrup;1997-03-25 00:00:00.000;LINO-Delicateses;20
Beverages;Outback Lager;1997-03-25 00:00:00.000;LINO-Delicateses;60
Beverages;Chang;1997-03-25 00:00:00.000;LINO-Delicateses;20
Confections;Teatime Chocolate Biscuits;1997-03-26 00:00:00.000;Queen Cozinha;5
Confections;Gumbär Gummibärchen;1997-03-26 00:00:00.000;Queen Cozinha;30
Dairy Products;Queso Cabrales;1997-03-26 00:00:00.000;HILARION-Abastos;5
Dairy Products;Raclette Courdavault;1997-03-27 00:00:00.000;Frankenversand;30
Seafood;Röd Kaviar;1997-03-27 00:00:00.000;Frankenversand;20
Dairy Products;Queso Cabrales;1997-03-28 00:00:00.000;Piccolo und mehr;15
Confections;Pavlova;1997-03-28 00:00:00.000;Piccolo und mehr;18
Condiments;Original Frankfurter grüne Soße;1997-03-31 00:00:00.000;Furia Bacalhau e Frutos do Mar;7
Condiments;Gula Malacca;1997-03-31 00:00:00.000;Furia Bacalhau e Frutos do Mar;15
Beverages;Rhönbräu Klosterbier;1997-03-31 00:00:00.000;HILARION-Abastos;36
Confections;Scottish Longbreads;1997-03-31 00:00:00.000;HILARION-Abastos;30
Dairy Products;Raclette Courdavault;1997-03-31 00:00:00.000;HILARION-Abastos;60
Confections;NuNuCa Nuß-Nougat-Creme;1997-04-01 00:00:00.000;Bottom-Dollar Markets;60
Dairy Products;Gudbrandsdalsost;1997-04-02 00:00:00.000;La maison d'Asie;10
Condiments;Louisiana Hot Spiced Okra;1997-04-02 00:00:00.000;La maison d'Asie;10
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-04-02 00:00:00.000;La maison d'Asie;15
Condiments;Original Frankfurter grüne Soße;1997-04-03 00:00:00.000;Laughing Bacchus Wine Cellars;5
Seafood;Jack's New England Clam Chowder;1997-04-03 00:00:00.000;Laughing Bacchus Wine Cellars;20
Condiments;Original Frankfurter grüne Soße;1997-04-04 00:00:00.000;Lehmanns Marktstand;25
Dairy Products;Mozzarella di Giovanni;1997-04-04 00:00:00.000;Lehmanns Marktstand;25
Dairy Products;Gorgonzola Telino;1997-04-04 00:00:00.000;Tradição Hipermercados;20
Beverages;Guaraná Fantástica;1997-04-07 00:00:00.000;HILARION-Abastos;14
Seafood;Boston Crab Meat;1997-04-07 00:00:00.000;HILARION-Abastos;5
Confections;Maxilaku;1997-04-08 00:00:00.000;LILA-Supermercado;25
Condiments;Genen Shouyu;1997-04-09 00:00:00.000;La maison d'Asie;12
Beverages;Laughing Lumberjack Lager;1997-04-10 00:00:00.000;Pericles Comidas clásicas;30
Seafood;Rogede sild;1997-04-10 00:00:00.000;Pericles Comidas clásicas;21
Condiments;Sirop d'érable;1997-04-11 00:00:00.000;White Clover Markets;25
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-04-11 00:00:00.000;Hungry Owl All-Night Grocers;20
Beverages;Chang;1997-04-11 00:00:00.000;White Clover Markets;12
Confections;Sir Rodney's Scones;1997-04-11 00:00:00.000;White Clover Markets;12
Confections;Tarte au sucre;1997-04-14 00:00:00.000;Mère Paillarde;3
Confections;NuNuCa Nuß-Nougat-Creme;1997-04-15 00:00:00.000;Königlich Essen;18
Beverages;Outback Lager;1997-04-15 00:00:00.000;Königlich Essen;14
Beverages;Ipoh Coffee;1997-04-15 00:00:00.000;Antonio Moreno Taquería;15
Confections;Chocolade;1997-04-15 00:00:00.000;Antonio Moreno Taquería;15
Beverages;Chartreuse verte;1997-04-16 00:00:00.000;Ottilies Käseladen;10
Seafood;Konbu;1997-04-16 00:00:00.000;Ottilies Käseladen;10
Beverages;Rhönbräu Klosterbier;1997-04-18 00:00:00.000;Save-a-lot Markets;36
Condiments;Northwoods Cranberry Sauce;1997-04-18 00:00:00.000;Bon app';10
Condiments;Chef Anton's Cajun Seasoning;1997-04-18 00:00:00.000;Bon app';50
Beverages;Guaraná Fantástica;1997-04-21 00:00:00.000;Familia Arquibaldo;10
Dairy Products;Camembert Pierrot;1997-04-21 00:00:00.000;Familia Arquibaldo;12
Confections;Zaanse koeken;1997-04-21 00:00:00.000;Familia Arquibaldo;6
Seafood;Spegesild;1997-04-21 00:00:00.000;Familia Arquibaldo;9
Dairy Products;Mascarpone Fabioli;1997-04-22 00:00:00.000;Die Wandernde Kuh;50
Confections;Sir Rodney's Marmalade;1997-04-22 00:00:00.000;Ernst Handel;39
Confections;Sir Rodney's Scones;1997-04-22 00:00:00.000;Die Wandernde Kuh;40
Beverages;Rhönbräu Klosterbier;1997-04-22 00:00:00.000;Ernst Handel;50
Condiments;Sirop d'érable;1997-04-22 00:00:00.000;Die Wandernde Kuh;15
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-04-22 00:00:00.000;Ernst Handel;39
Confections;Pavlova;1997-04-23 00:00:00.000;QUICK-Stop;50
Confections;Schoggi Schokolade;1997-04-23 00:00:00.000;QUICK-Stop;120
Dairy Products;Camembert Pierrot;1997-04-23 00:00:00.000;QUICK-Stop;84
Dairy Products;Geitost;1997-04-23 00:00:00.000;QUICK-Stop;16
Dairy Products;Raclette Courdavault;1997-04-24 00:00:00.000;North/South;4
Seafood;Carnarvon Tigers;1997-04-24 00:00:00.000;Hungry Owl All-Night Grocers;25
Beverages;Outback Lager;1997-04-24 00:00:00.000;North/South;6
Seafood;Jack's New England Clam Chowder;1997-04-24 00:00:00.000;Hungry Owl All-Night Grocers;80
Beverages;Côte de Blaye;1997-04-25 00:00:00.000;Tortuga Restaurante;15
Beverages;Guaraná Fantástica;1997-04-25 00:00:00.000;Tortuga Restaurante;5
Condiments;Gula Malacca;1997-04-25 00:00:00.000;Tortuga Restaurante;9
Seafood;Ikura;1997-04-28 00:00:00.000;Chop-suey Chinese;16
Dairy Products;Camembert Pierrot;1997-04-28 00:00:00.000;Chop-suey Chinese;10
Confections;Scottish Longbreads;1997-04-29 00:00:00.000;Cactus Comidas para llevar;6
Beverages;Guaraná Fantástica;1997-04-29 00:00:00.000;Santé Gourmet;8
Beverages;Steeleye Stout;1997-04-29 00:00:00.000;Cactus Comidas para llevar;3
Seafood;Jack's New England Clam Chowder;1997-04-29 00:00:00.000;Cactus Comidas para llevar;10
Seafood;Boston Crab Meat;1997-04-30 00:00:00.000;Lehmanns Marktstand;25
Seafood;Nord-Ost Matjeshering;1997-04-30 00:00:00.000;Lehmanns Marktstand;20
Beverages;Chai;1997-04-30 00:00:00.000;Lehmanns Marktstand;40
Condiments;Northwoods Cranberry Sauce;1997-04-30 00:00:00.000;Lehmanns Marktstand;24
Beverages;Ipoh Coffee;1997-05-01 00:00:00.000;Berglunds snabbköp;60
Confections;Sir Rodney's Marmalade;1997-05-01 00:00:00.000;Seven Seas Imports;15
Seafood;Ikura;1997-05-01 00:00:00.000;Berglunds snabbköp;2
Seafood;Nord-Ost Matjeshering;1997-05-01 00:00:00.000;Berglunds snabbköp;10
Seafood;Jack's New England Clam Chowder;1997-05-01 00:00:00.000;Seven Seas Imports;6
Seafood;Gravad lax;1997-05-01 00:00:00.000;Seven Seas Imports;18
Seafood;Inlagd Sill;1997-05-02 00:00:00.000;Bon app';30
Seafood;Boston Crab Meat;1997-05-02 00:00:00.000;Bon app';15
Seafood;Inlagd Sill;1997-05-05 00:00:00.000;QUICK-Stop;30
Seafood;Konbu;1997-05-05 00:00:00.000;Wartian Herkku;10
Beverages;Chai;1997-05-05 00:00:00.000;Wartian Herkku;8
Condiments;Chef Anton's Cajun Seasoning;1997-05-05 00:00:00.000;QUICK-Stop;50
Dairy Products;Mozzarella di Giovanni;1997-05-06 00:00:00.000;Great Lakes Food Market;9
Dairy Products;Geitost;1997-05-06 00:00:00.000;Great Lakes Food Market;8
Dairy Products;Queso Cabrales;1997-05-06 00:00:00.000;Great Lakes Food Market;3
Confections;Scottish Longbreads;1997-05-07 00:00:00.000;Maison Dewey;20
Dairy Products;Gudbrandsdalsost;1997-05-07 00:00:00.000;Maison Dewey;10
Dairy Products;Raclette Courdavault;1997-05-08 00:00:00.000;Océano Atlántico Ltda.;2
Beverages;Lakkalikööri;1997-05-08 00:00:00.000;Piccolo und mehr;50
Condiments;Sirop d'érable;1997-05-08 00:00:00.000;Piccolo und mehr;20
Beverages;Ipoh Coffee;1997-05-08 00:00:00.000;Piccolo und mehr;25
Condiments;Louisiana Hot Spiced Okra;1997-05-09 00:00:00.000;Eastern Connection;24
Seafood;Nord-Ost Matjeshering;1997-05-09 00:00:00.000;Eastern Connection;15
Seafood;Nord-Ost Matjeshering;1997-05-12 00:00:00.000;Lehmanns Marktstand;10
Seafood;Boston Crab Meat;1997-05-12 00:00:00.000;Lehmanns Marktstand;10
Seafood;Röd Kaviar;1997-05-12 00:00:00.000;Folk och fä HB;24
Condiments;Chef Anton's Cajun Seasoning;1997-05-12 00:00:00.000;Folk och fä HB;50
Dairy Products;Mozzarella di Giovanni;1997-05-12 00:00:00.000;Folk och fä HB;24
Dairy Products;Raclette Courdavault;1997-05-13 00:00:00.000;Antonio Moreno Taquería;15
Dairy Products;Queso Cabrales;1997-05-13 00:00:00.000;Antonio Moreno Taquería;50
Seafood;Boston Crab Meat;1997-05-13 00:00:00.000;Antonio Moreno Taquería;10
Seafood;Röd Kaviar;1997-05-14 00:00:00.000;Richter Supermarkt;9
Seafood;Escargots de Bourgogne;1997-05-14 00:00:00.000;Richter Supermarkt;20
Dairy Products;Gorgonzola Telino;1997-05-14 00:00:00.000;Lehmanns Marktstand;20
Dairy Products;Gorgonzola Telino;1997-05-14 00:00:00.000;Richter Supermarkt;30
Dairy Products;Geitost;1997-05-14 00:00:00.000;Lehmanns Marktstand;30
Dairy Products;Queso Manchego La Pastora;1997-05-14 00:00:00.000;Lehmanns Marktstand;15
Dairy Products;Camembert Pierrot;1997-05-14 00:00:00.000;Lehmanns Marktstand;35
Dairy Products;Mozzarella di Giovanni;1997-05-14 00:00:00.000;Richter Supermarkt;21
Dairy Products;Mozzarella di Giovanni;1997-05-15 00:00:00.000;B's Beverages;1
Beverages;Outback Lager;1997-05-15 00:00:00.000;B's Beverages;7
Seafood;Konbu;1997-05-16 00:00:00.000;B's Beverages;8
Dairy Products;Geitost;1997-05-16 00:00:00.000;B's Beverages;15
Confections;Maxilaku;1997-05-16 00:00:00.000;B's Beverages;6
Confections;Sir Rodney's Scones;1997-05-16 00:00:00.000;B's Beverages;15
Confections;Gumbär Gummibärchen;1997-05-19 00:00:00.000;QUICK-Stop;40
Confections;Scottish Longbreads;1997-05-19 00:00:00.000;QUICK-Stop;35
Dairy Products;Flotemysost;1997-05-19 00:00:00.000;Hanari Carnes;9
Beverages;Côte de Blaye;1997-05-19 00:00:00.000;QUICK-Stop;30
Beverages;Côte de Blaye;1997-05-19 00:00:00.000;Hanari Carnes;4
Beverages;Guaraná Fantástica;1997-05-19 00:00:00.000;Hanari Carnes;35
Condiments;Aniseed Syrup;1997-05-19 00:00:00.000;QUICK-Stop;60
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-05-19 00:00:00.000;Hanari Carnes;36
Dairy Products;Queso Cabrales;1997-05-20 00:00:00.000;Königlich Essen;15
Dairy Products;Queso Manchego La Pastora;1997-05-21 00:00:00.000;LILA-Supermercado;30
Beverages;Laughing Lumberjack Lager;1997-05-21 00:00:00.000;Lonesome Pine Restaurant;7
Dairy Products;Queso Cabrales;1997-05-22 00:00:00.000;Lazy K Kountry Store;10
Confections;Tarte au sucre;1997-05-23 00:00:00.000;Victuailles en stock;40
Beverages;Steeleye Stout;1997-05-23 00:00:00.000;Victuailles en stock;30
Seafood;Inlagd Sill;1997-05-23 00:00:00.000;Seven Seas Imports;60
Dairy Products;Mascarpone Fabioli;1997-05-23 00:00:00.000;Seven Seas Imports;24
Seafood;Jack's New England Clam Chowder;1997-05-26 00:00:00.000;Toms Spezialitäten;14
Beverages;Sasquatch Ale;1997-05-26 00:00:00.000;Toms Spezialitäten;10
Dairy Products;Gorgonzola Telino;1997-05-27 00:00:00.000;QUICK-Stop;55
Seafood;Rogede sild;1997-05-27 00:00:00.000;QUICK-Stop;100
Confections;Sir Rodney's Scones;1997-05-28 00:00:00.000;Godos Cocina Típica;6
Beverages;Steeleye Stout;1997-05-28 00:00:00.000;Furia Bacalhau e Frutos do Mar;20
Condiments;Sirop d'érable;1997-05-28 00:00:00.000;Godos Cocina Típica;10
Condiments;Gula Malacca;1997-05-28 00:00:00.000;Furia Bacalhau e Frutos do Mar;40
Confections;Pavlova;1997-05-28 00:00:00.000;Furia Bacalhau e Frutos do Mar;40
Confections;Teatime Chocolate Biscuits;1997-05-28 00:00:00.000;Godos Cocina Típica;10
Beverages;Rhönbräu Klosterbier;1997-05-29 00:00:00.000;HILARION-Abastos;30
Dairy Products;Gudbrandsdalsost;1997-05-29 00:00:00.000;HILARION-Abastos;18
Dairy Products;Gorgonzola Telino;1997-05-30 00:00:00.000;Wartian Herkku;30
Dairy Products;Queso Cabrales;1997-05-30 00:00:00.000;Wartian Herkku;15
Confections;Tarte au sucre;1997-05-30 00:00:00.000;Ottilies Käseladen;20
Beverages;Steeleye Stout;1997-05-30 00:00:00.000;Wartian Herkku;6
Confections;Pavlova;1997-05-30 00:00:00.000;Wartian Herkku;14
Confections;Pavlova;1997-05-30 00:00:00.000;Ottilies Käseladen;30
Condiments;Original Frankfurter grüne Soße;1997-05-30 00:00:00.000;Ottilies Käseladen;10
Confections;Teatime Chocolate Biscuits;1997-06-02 00:00:00.000;Save-a-lot Markets;35
Beverages;Guaraná Fantástica;1997-06-02 00:00:00.000;Save-a-lot Markets;18
Beverages;Rhönbräu Klosterbier;1997-06-03 00:00:00.000;Lehmanns Marktstand;20
Dairy Products;Mozzarella di Giovanni;1997-06-03 00:00:00.000;Simons bistro;24
Confections;Zaanse koeken;1997-06-04 00:00:00.000;Around the Horn;25
Seafood;Röd Kaviar;1997-06-04 00:00:00.000;Around the Horn;3
Seafood;Jack's New England Clam Chowder;1997-06-05 00:00:00.000;Blondesddsl père et fils;12
Seafood;Nord-Ost Matjeshering;1997-06-06 00:00:00.000;Frankenversand;20
Confections;Tarte au sucre;1997-06-06 00:00:00.000;Frankenversand;15
Condiments;Gula Malacca;1997-06-06 00:00:00.000;Folk och fä HB;10
Confections;Tarte au sucre;1997-06-09 00:00:00.000;Reggiani Caseifici;10
Dairy Products;Geitost;1997-06-09 00:00:00.000;Reggiani Caseifici;20
Dairy Products;Gorgonzola Telino;1997-06-10 00:00:00.000;Rattlesnake Canyon Grocery;6
Seafood;Inlagd Sill;1997-06-10 00:00:00.000;Ricardo Adocicados;25
Beverages;Guaraná Fantástica;1997-06-11 00:00:00.000;Mère Paillarde;25
Beverages;Lakkalikööri;1997-06-12 00:00:00.000;Blondesddsl père et fils;10
Dairy Products;Gorgonzola Telino;1997-06-12 00:00:00.000;Hungry Owl All-Night Grocers;60
Dairy Products;Queso Cabrales;1997-06-12 00:00:00.000;Blondesddsl père et fils;35
Dairy Products;Raclette Courdavault;1997-06-12 00:00:00.000;Hungry Owl All-Night Grocers;40
Seafood;Carnarvon Tigers;1997-06-12 00:00:00.000;Blondesddsl père et fils;18
Seafood;Ikura;1997-06-13 00:00:00.000;Galería del gastrónomo;5
Dairy Products;Gorgonzola Telino;1997-06-16 00:00:00.000;Rattlesnake Canyon Grocery;35
Beverages;Lakkalikööri;1997-06-16 00:00:00.000;Rattlesnake Canyon Grocery;30
Dairy Products;Queso Cabrales;1997-06-17 00:00:00.000;Mère Paillarde;15
Confections;Pavlova;1997-06-18 00:00:00.000;Berglunds snabbköp;12
Beverages;Rhönbräu Klosterbier;1997-06-18 00:00:00.000;Berglunds snabbköp;15
Seafood;Boston Crab Meat;1997-06-18 00:00:00.000;Berglunds snabbköp;50
Dairy Products;Mascarpone Fabioli;1997-06-18 00:00:00.000;Berglunds snabbköp;10
Seafood;Boston Crab Meat;1997-06-19 00:00:00.000;Trail's Head Gourmet Provisioners;2
Beverages;Sasquatch Ale;1997-06-19 00:00:00.000;Antonio Moreno Taquería;40
Confections;Tarte au sucre;1997-06-19 00:00:00.000;Trail's Head Gourmet Provisioners;10
Dairy Products;Geitost;1997-06-19 00:00:00.000;Trail's Head Gourmet Provisioners;14
Dairy Products;Raclette Courdavault;1997-06-20 00:00:00.000;Morgenstern Gesundkost;12
Dairy Products;Mozzarella di Giovanni;1997-06-20 00:00:00.000;Morgenstern Gesundkost;30
Beverages;Lakkalikööri;1997-06-20 00:00:00.000;Morgenstern Gesundkost;10
Condiments;Vegie-spread;1997-06-20 00:00:00.000;Morgenstern Gesundkost;6
Condiments;Gula Malacca;1997-06-23 00:00:00.000;Tortuga Restaurante;21
Condiments;Original Frankfurter grüne Soße;1997-06-23 00:00:00.000;Trail's Head Gourmet Provisioners;18
Beverages;Chartreuse verte;1997-06-23 00:00:00.000;Trail's Head Gourmet Provisioners;10
Beverages;Rhönbräu Klosterbier;1997-06-23 00:00:00.000;Trail's Head Gourmet Provisioners;20
Beverages;Chai;1997-06-23 00:00:00.000;Tortuga Restaurante;10
Dairy Products;Gorgonzola Telino;1997-06-23 00:00:00.000;Tortuga Restaurante;20
Beverages;Steeleye Stout;1997-06-24 00:00:00.000;B's Beverages;20
Beverages;Rhönbräu Klosterbier;1997-06-25 00:00:00.000;Let's Stop N Shop;21
Condiments;Genen Shouyu;1997-06-25 00:00:00.000;Let's Stop N Shop;10
Condiments;Louisiana Fiery Hot Pepper Sauce;1997-06-26 00:00:00.000;Ottilies Käseladen;30
Beverages;Rhönbräu Klosterbier;1997-06-26 00:00:00.000;Familia Arquibaldo;50
Seafood;Jack's New England Clam Chowder;1997-06-26 00:00:00.000;Ottilies Käseladen;9
Beverages;Lakkalikööri;1997-06-27 00:00:00.000;Blauer See Delikatessen;14
Dairy Products;Gorgonzola Telino;1997-06-30 00:00:00.000;Blondesddsl père et fils;50
Dairy Products;Gudbrandsdalsost;1997-06-30 00:00:00.000;Wartian Herkku;10
Dairy Products;Camembert Pierrot;1997-06-30 00:00:00.000;Wartian Herkku;24
Confections;Zaanse koeken;1997-07-01 00:00:00.000;Wellington Importadora;15
Confections;Gumbär Gummibärchen;1997-07-02 00:00:00.000;Que Delícia;6
Condiments;Original Frankfurter grüne Soße;1997-07-02 00:00:00.000;Que Delícia;20
Beverages;Steeleye Stout;1997-07-02 00:00:00.000;Que Delícia;20
Seafood;Carnarvon Tigers;1997-07-03 00:00:00.000;QUICK-Stop;40
Beverages;Steeleye Stout;1997-07-04 00:00:00.000;Great Lakes Food Market;4
Beverages;Chai;1997-07-07 00:00:00.000;Mère Paillarde;20
Condiments;Original Frankfurter grüne Soße;1997-07-07 00:00:00.000;Mère Paillarde;60
Condiments;Aniseed Syrup;1997-07-07 00:00:00.000;Vaffeljernet;14
Condiments;Genen Shouyu;1997-07-08 00:00:00.000;Lehmanns Marktstand;25
